"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "h"
2259, -1.500000000000000e+01, -1.326000000000004e+01, 3.299005446988643e-01, 6.598010893977285e-01, 0.000000000000000e+00, -5.706632061718106e-05, 0.000000000000000e+00
2260, -1.500000000000000e+01, -1.323000000000004e+01, 3.336404070185689e-01, 6.672808140371378e-01, 0.000000000000000e+00, -5.540454156424940e-05, 0.000000000000000e+00
2261, -1.500000000000000e+01, -1.320000000000004e+01, 3.367153407502929e-01, 6.734306815005858e-01, 0.000000000000000e+00, -5.430234004979076e-05, 0.000000000000000e+00
2262, -1.500000000000000e+01, -1.317000000000004e+01, 3.397004172859387e-01, 6.794008345718775e-01, 0.000000000000000e+00, -5.369598002514449e-05, 0.000000000000000e+00
2263, -1.500000000000000e+01, -1.314000000000004e+01, 3.430417457394443e-01, 6.860834914788887e-01, 0.000000000000000e+00, -5.396265118750065e-05, 0.000000000000000e+00
2264, -1.500000000000000e+01, -1.311000000000004e+01, 3.459042429903690e-01, 6.918084859807381e-01, 0.000000000000000e+00, -5.360519966707212e-05, 0.000000000000000e+00
2265, -1.500000000000000e+01, -1.308000000000004e+01, 3.483358790040246e-01, 6.966717580080491e-01, 0.000000000000000e+00, -5.269609402494763e-05, 0.000000000000000e+00
2266, -1.500000000000000e+01, -1.305000000000004e+01, 3.503995905473158e-01, 7.007991810946316e-01, 0.000000000000000e+00, -5.176908727506760e-05, 0.000000000000000e+00
2267, -1.500000000000000e+01, -1.302000000000004e+01, 3.528129708091646e-01, 7.056259416183291e-01, 0.000000000000000e+00, -5.099163883825596e-05, 0.000000000000000e+00
2268, -1.500000000000000e+01, -1.299000000000004e+01, 3.558995205997529e-01, 7.117990411995058e-01, 0.000000000000000e+00, -5.057392543008594e-05, 0.000000000000000e+00
2269, -1.500000000000000e+01, -1.296000000000004e+01, 3.585853456807369e-01, 7.171706913614737e-01, 0.000000000000000e+00, -4.912831423262441e-05, 0.000000000000000e+00
2270, -1.500000000000000e+01, -1.293000000000004e+01, 3.609879250334918e-01, 7.219758500669835e-01, 0.000000000000000e+00, -4.725076313538958e-05, 0.000000000000000e+00
2271, -1.500000000000000e+01, -1.290000000000004e+01, 3.630747198627681e-01, 7.261494397255361e-01, 0.000000000000000e+00, -4.588244011449575e-05, 0.000000000000000e+00
2272, -1.500000000000000e+01, -1.287000000000005e+01, 3.652650086039527e-01, 7.305300172079054e-01, 0.000000000000000e+00, -4.581159315117821e-05, 0.000000000000000e+00
2273, -1.500000000000000e+01, -1.284000000000005e+01, 3.681900820335330e-01, 7.363801640670660e-01, 0.000000000000000e+00, -4.813143601818459e-05, 0.000000000000000e+00
2274, -1.500000000000000e+01, -1.281000000000005e+01, 3.698299437033246e-01, 7.396598874066492e-01, 0.000000000000000e+00, -4.951377229539501e-05, 0.000000000000000e+00
2275, -1.500000000000000e+01, -1.278000000000005e+01, 3.721424486194747e-01, 7.442848972389493e-01, 0.000000000000000e+00, -4.914742722437083e-05, 0.000000000000000e+00
2276, -1.500000000000000e+01, -1.275000000000005e+01, 3.746623570969049e-01, 7.493247141938097e-01, 0.000000000000000e+00, -4.777633938687488e-05, 0.000000000000000e+00
2277, -1.500000000000000e+01, -1.272000000000005e+01, 3.780646335761223e-01, 7.561292671522446e-01, 0.000000000000000e+00, -4.675255383974119e-05, 0.000000000000000e+00
2278, -1.500000000000000e+01, -1.269000000000005e+01, 3.813311413911533e-01, 7.626622827823065e-01, 0.000000000000000e+00, -4.584718315214593e-05, 0.000000000000000e+00
2279, -1.500000000000000e+01, -1.266000000000005e+01, 3.845942513980136e-01, 7.691885027960271e-01, 0.000000000000000e+00, -4.590511213889075e-05, 0.000000000000000e+00
2280, -1.500000000000000e+01, -1.263000000000005e+01, 3.875621462067042e-01, 7.751242924134084e-01, 0.000000000000000e+00, -4.681981222843141e-05, 0.000000000000000e+00
2281, -1.500000000000000e+01, -1.260000000000005e+01, 3.901232340710901e-01, 7.802464681421801e-01, 0.000000000000000e+00, -4.674538867612477e-05, 0.000000000000000e+00
2282, -1.500000000000000e+01, -1.257000000000005e+01, 3.926664452024622e-01, 7.853328904049244e-01, 0.000000000000000e+00, -4.676433993421057e-05, 0.000000000000000e+00
2283, -1.500000000000000e+01, -1.254000000000005e+01, 3.952664084712373e-01, 7.905328169424747e-01, 0.000000000000000e+00, -4.765236709790054e-05, 0.000000000000000e+00
2284, -1.500000000000000e+01, -1.251000000000005e+01, 3.974105429101830e-01, 7.948210858203660e-01, 0.000000000000000e+00, -4.776411564805047e-05, 0.000000000000000e+00
2285, -1.500000000000000e+01, -1.248000000000005e+01, 3.992477554796973e-01, 7.984955109593946e-01, 0.000000000000000e+00, -4.701470612733642e-05, 0.000000000000000e+00
2286, -1.500000000000000e+01, -1.245000000000005e+01, 4.009537567306680e-01, 8.019075134613359e-01, 0.000000000000000e+00, -4.559096677480343e-05, 0.000000000000000e+00
2287, -1.500000000000000e+01, -1.242000000000005e+01, 4.028779785847609e-01, 8.057559571695218e-01, 0.000000000000000e+00, -4.400558890432914e-05, 0.000000000000000e+00
2288, -1.500000000000000e+01, -1.239000000000006e+01, 4.045990624867703e-01, 8.091981249735406e-01, 0.000000000000000e+00, -4.283825953331548e-05, 0.000000000000000e+00
2289, -1.500000000000000e+01, -1.236000000000005e+01, 4.061312882787473e-01, 8.122625765574946e-01, 0.000000000000000e+00, -4.289757891496525e-05, 0.000000000000000e+00
2290, -1.500000000000000e+01, -1.233000000000006e+01, 4.077325076387578e-01, 8.154650152775156e-01, 0.000000000000000e+00, -4.468410100245040e-05, 0.000000000000000e+00
2291, -1.500000000000000e+01, -1.230000000000006e+01, 4.094167194841026e-01, 8.188334389682053e-01, 0.000000000000000e+00, -4.614606045768099e-05, 0.000000000000000e+00
2292, -1.500000000000000e+01, -1.227000000000006e+01, 4.112717188110511e-01, 8.225434376221021e-01, 0.000000000000000e+00, -4.563360455474250e-05, 0.000000000000000e+00
2293, -1.500000000000000e+01, -1.224000000000006e+01, 4.128664239120653e-01, 8.257328478241306e-01, 0.000000000000000e+00, -4.487765387688110e-05, 0.000000000000000e+00
2294, -1.500000000000000e+01, -1.221000000000006e+01, 4.146248435437112e-01, 8.292496870874224e-01, 0.000000000000000e+00, -4.447602469132178e-05, 0.000000000000000e+00
2295, -1.500000000000000e+01, -1.218000000000006e+01, 4.165103359359722e-01, 8.330206718719444e-01, 0.000000000000000e+00, -4.380463133702578e-05, 0.000000000000000e+00
2296, -1.500000000000000e+01, -1.215000000000006e+01, 4.180681849976996e-01, 8.361363699953992e-01, 0.000000000000000e+00, -4.254946684350195e-05, 0.000000000000000e+00
2297, -1.500000000000000e+01, -1.212000000000006e+01, 4.196586014138634e-01, 8.393172028277268e-01, 0.000000000000000e+00, -4.127802324909449e-05, 0.000000000000000e+00
2298, -1.500000000000000e+01, -1.209000000000006e+01, 4.212109096172111e-01, 8.424218192344222e-01, 0.000000000000000e+00, -4.072908159342692e-05, 0.000000000000000e+00
2299, -1.500000000000000e+01, -1.206000000000006e+01, 4.232097747338537e-01, 8.464195494677074e-01, 0.000000000000000e+00, -4.124711768770722e-05, 0.000000000000000e+00
2300, -1.500000000000000e+01, -1.203000000000006e+01, 4.249618798050134e-01, 8.499237596100269e-01, 0.000000000000000e+00, -4.173657082224811e-05, 0.000000000000000e+00
2301, -1.500000000000000e+01, -1.200000000000006e+01, 4.270064559245723e-01, 8.540129118491446e-01, 0.000000000000000e+00, -4.223621005902450e-05, 0.000000000000000e+00
2302, -1.500000000000000e+01, -1.197000000000006e+01, 4.285384510568582e-01, 8.570769021137165e-01, 0.000000000000000e+00, -4.182255718653537e-05, 0.000000000000000e+00
2303, -1.500000000000000e+01, -1.194000000000007e+01, 4.297174267539755e-01, 8.594348535079509e-01, 0.000000000000000e+00, -4.056698333487068e-05, 0.000000000000000e+00
2304, -1.500000000000000e+01, -1.191000000000007e+01, 4.310649782568501e-01, 8.621299565137003e-01, 0.000000000000000e+00, -3.952871276154650e-05, 0.000000000000000e+00
2305, -1.500000000000000e+01, -1.188000000000007e+01, 4.324765552685395e-01, 8.649531105370790e-01, 0.000000000000000e+00, -3.914022351968695e-05, 0.000000000000000e+00
2306, -1.500000000000000e+01, -1.185000000000007e+01, 4.344820110282548e-01, 8.689640220565097e-01, 0.000000000000000e+00, -3.935450945218258e-05, 0.000000000000000e+00
2307, -1.500000000000000e+01, -1.182000000000007e+01, 4.362076934033597e-01, 8.724153868067195e-01, 0.000000000000000e+00, -3.900672503559963e-05, 0.000000000000000e+00
2308, -1.500000000000000e+01, -1.179000000000007e+01, 4.382934948979826e-01, 8.765869897959653e-01, 0.000000000000000e+00, -3.901873076202291e-05, 0.000000000000000e+00
2309, -1.500000000000000e+01, -1.176000000000007e+01, 4.404826049468263e-01, 8.809652098936527e-01, 0.000000000000000e+00, -3.969593748107842e-05, 0.000000000000000e+00
2310, -1.500000000000000e+01, -1.173000000000007e+01, 4.421971314482601e-01, 8.843942628965201e-01, 0.000000000000000e+00, -3.939869505598381e-05, 0.000000000000000e+00
2311, -1.500000000000000e+01, -1.170000000000007e+01, 4.438270470080727e-01, 8.876540940161455e-01, 0.000000000000000e+00, -3.959160474387127e-05, 0.000000000000000e+00
2312, -1.500000000000000e+01, -1.167000000000007e+01, 4.454163344159275e-01, 8.908326688318551e-01, 0.000000000000000e+00, -4.014301175417215e-05, 0.000000000000000e+00
2313, -1.500000000000000e+01, -1.164000000000007e+01, 4.465422465279010e-01, 8.930844930558021e-01, 0.000000000000000e+00, -3.861009457826905e-05, 0.000000000000000e+00
2314, -1.500000000000000e+01, -1.161000000000007e+01, 4.480493798678707e-01, 8.960987597357414e-01, 0.000000000000000e+00, -3.683561546962648e-05, 0.000000000000000e+00
2315, -1.500000000000000e+01, -1.158000000000007e+01, 4.493742751714362e-01, 8.987485503428725e-01, 0.000000000000000e+00, -3.586400250920527e-05, 0.000000000000000e+00
2316, -1.500000000000000e+01, -1.155000000000007e+01, 4.507701901644723e-01, 9.015403803289447e-01, 0.000000000000000e+00, -3.575227651999095e-05, 0.000000000000000e+00
2317, -1.500000000000000e+01, -1.152000000000007e+01, 4.527435376038607e-01, 9.054870752077214e-01, 0.000000000000000e+00, -3.630262298030656e-05, 0.000000000000000e+00
2318, -1.500000000000000e+01, -1.149000000000008e+01, 4.544366660894330e-01, 9.088733321788659e-01, 0.000000000000000e+00, -3.611246893185548e-05, 0.000000000000000e+00
2319, -1.500000000000000e+01, -1.146000000000008e+01, 4.558949596026901e-01, 9.117899192053802e-01, 0.000000000000000e+00, -3.545262224402461e-05, 0.000000000000000e+00
2320, -1.500000000000000e+01, -1.143000000000008e+01, 4.572642718241282e-01, 9.145285436482564e-01, 0.000000000000000e+00, -3.533779525067475e-05, 0.000000000000000e+00
2321, -1.500000000000000e+01, -1.140000000000008e+01, 4.587929664717201e-01, 9.175859329434402e-01, 0.000000000000000e+00, -3.635861796308613e-05, 0.000000000000000e+00
2322, -1.500000000000000e+01, -1.137000000000008e+01, 4.603374323158923e-01, 9.206748646317846e-01, 0.000000000000000e+00, -3.756053298871797e-05, 0.000000000000000e+00
2323, -1.500000000000000e+01, -1.134000000000008e+01, 4.612380281463211e-01, 9.224760562926422e-01, 0.000000000000000e+00, -3.637884174916414e-05, 0.000000000000000e+00
2324, -1.500000000000000e+01, -1.131000000000008e+01, 4.625886507162579e-01, 9.251773014325159e-01, 0.000000000000000e+00, -3.473079991365284e-05, 0.000000000000000e+00
2325, -1.500000000000000e+01, -1.128000000000008e+01, 4.640890972258776e-01, 9.281781944517552e-01, 0.000000000000000e+00, -3.412273407539357e-05, 0.000000000000000e+00
2326, -1.500000000000000e+01, -1.125000000000008e+01, 4.659037930241933e-01, 9.318075860483866e-01, 0.000000000000000e+00, -3.484160207376841e-05, 0.000000000000000e+00
2327, -1.500000000000000e+01, -1.122000000000008e+01, 4.676991703384719e-01, 9.353983406769437e-01, 0.000000000000000e+00, -3.628581453139545e-05, 0.000000000000000e+00
2328, -1.500000000000000e+01, -1.119000000000008e+01, 4.690627322486736e-01, 9.381254644973472e-01, 0.000000000000000e+00, -3.671867466275144e-05, 0.000000000000000e+00
2329, -1.500000000000000e+01, -1.116000000000008e+01, 4.704186151656914e-01, 9.408372303313829e-01, 0.000000000000000e+00, -3.647898547349683e-05, 0.000000000000000e+00
2330, -1.500000000000000e+01, -1.113000000000008e+01, 4.716391187673037e-01, 9.432782375346074e-01, 0.000000000000000e+00, -3.613316418677809e-05, 0.000000000000000e+00
2331, -1.500000000000000e+01, -1.110000000000008e+01, 4.729374375874245e-01, 9.458748751748489e-01, 0.000000000000000e+00, -3.575891643692247e-05, 0.000000000000000e+00
2332, -1.500000000000000e+01, -1.107000000000008e+01, 4.740337378521287e-01, 9.480674757042573e-01, 0.000000000000000e+00, -3.528037919140024e-05, 0.000000000000000e+00
2333, -1.500000000000000e+01, -1.104000000000008e+01, 4.750242108345802e-01, 9.500484216691605e-01, 0.000000000000000e+00, -3.436111422921829e-05, 0.000000000000000e+00
2334, -1.500000000000000e+01, -1.101000000000008e+01, 4.761186934441222e-01, 9.522373868882444e-01, 0.000000000000000e+00, -3.331006490328665e-05, 0.000000000000000e+00
2335, -1.500000000000000e+01, -1.098000000000009e+01, 4.767947204493475e-01, 9.535894408986949e-01, 0.000000000000000e+00, -3.235181595501037e-05, 0.000000000000000e+00
2336, -1.500000000000000e+01, -1.095000000000009e+01, 4.775431546831961e-01, 9.550863093663923e-01, 0.000000000000000e+00, -3.180379291585868e-05, 0.000000000000000e+00
2337, -1.500000000000000e+01, -1.092000000000009e+01, 4.787545381014411e-01, 9.575090762028823e-01, 0.000000000000000e+00, -3.206658432539910e-05, 0.000000000000000e+00
2338, -1.500000000000000e+01, -1.089000000000009e+01, 4.796535833906454e-01, 9.593071667812908e-01, 0.000000000000000e+00, -3.209550412411247e-05, 0.000000000000000e+00
2339, -1.500000000000000e+01, -1.086000000000009e+01, 4.808596043549095e-01, 9.617192087098190e-01, 0.000000000000000e+00, -3.210652124151017e-05, 0.000000000000000e+00
2340, -1.500000000000000e+01, -1.083000000000009e+01, 4.815704933526334e-01, 9.631409867052668e-01, 0.000000000000000e+00, -3.147013306178140e-05, 0.000000000000000e+00
2341, -1.500000000000000e+01, -1.080000000000009e+01, 4.824672734532422e-01, 9.649345469064844e-01, 0.000000000000000e+00, -3.119071023708925e-05, 0.000000000000000e+00
2342, -1.500000000000000e+01, -1.077000000000009e+01, 4.838273002663996e-01, 9.676546005327992e-01, 0.000000000000000e+00, -3.139972069737614e-05, 0.000000000000000e+00
2343, -1.500000000000000e+01, -1.074000000000009e+01, 4.848237692782076e-01, 9.696475385564153e-01, 0.000000000000000e+00, -3.067808750130978e-05, 0.000000000000000e+00
2344, -1.500000000000000e+01, -1.071000000000009e+01, 4.857865830097955e-01, 9.715731660195911e-01, 0.000000000000000e+00, -2.976831859480066e-05, 0.000000000000000e+00
2345, -1.500000000000000e+01, -1.068000000000009e+01, 4.865249077984646e-01, 9.730498155969292e-01, 0.000000000000000e+00, -2.897994703006256e-05, 0.000000000000000e+00
2346, -1.500000000000000e+01, -1.065000000000009e+01, 4.871530094152924e-01, 9.743060188305848e-01, 0.000000000000000e+00, -2.847245586330044e-05, 0.000000000000000e+00
2347, -1.500000000000000e+01, -1.062000000000009e+01, 4.882424039054424e-01, 9.764848078108848e-01, 0.000000000000000e+00, -2.894599575253905e-05, 0.000000000000000e+00
2348, -1.500000000000000e+01, -1.059000000000010e+01, 4.895129853478037e-01, 9.790259706956075e-01, 0.000000000000000e+00, -3.050524111085748e-05, 0.000000000000000e+00
2349, -1.500000000000000e+01, -1.056000000000009e+01, 4.907203683923306e-01, 9.814407367846611e-01, 0.000000000000000e+00, -3.143519302763911e-05, 0.000000000000000e+00
2350, -1.500000000000000e+01, -1.053000000000010e+01, 4.915762862366057e-01, 9.831525724732114e-01, 0.000000000000000e+00, -3.046271872574495e-05, 0.000000000000000e+00
2351, -1.500000000000000e+01, -1.050000000000010e+01, 4.931687780458901e-01, 9.863375560917802e-01, 0.000000000000000e+00, -2.984035720090278e-05, 0.000000000000000e+00
2352, -1.500000000000000e+01, -1.047000000000010e+01, 4.945724936310713e-01, 9.891449872621426e-01, 0.000000000000000e+00, -2.927237255505065e-05, 0.000000000000000e+00
2353, -1.500000000000000e+01, -1.044000000000010e+01, 4.957319057165344e-01, 9.914638114330688e-01, 0.000000000000000e+00, -2.863853337254801e-05, 0.000000000000000e+00
2354, -1.500000000000000e+01, -1.041000000000010e+01, 4.969265859358672e-01, 9.938531718717345e-01, 0.000000000000000e+00, -2.846480280861730e-05, 0.000000000000000e+00
2355, -1.500000000000000e+01, -1.038000000000010e+01, 4.980898516463632e-01, 9.961797032927263e-01, 0.000000000000000e+00, -2.883380393625817e-05, 0.000000000000000e+00
2356, -1.500000000000000e+01, -1.035000000000010e+01, 4.995113125458547e-01, 9.990226250917094e-01, 0.000000000000000e+00, -2.951666615247695e-05, 0.000000000000000e+00
2357, -1.500000000000000e+01, -1.032000000000010e+01, 5.006602208469223e-01, 1.001320441693845e+00, 0.000000000000000e+00, -2.957022846091337e-05, 0.000000000000000e+00
2358, -1.500000000000000e+01, -1.029000000000010e+01, 5.016332867296328e-01, 1.003266573459266e+00, 0.000000000000000e+00, -2.946311911273126e-05, 0.000000000000000e+00
2359, -1.500000000000000e+01, -1.026000000000010e+01, 5.024122784019059e-01, 1.004824556803812e+00, 0.000000000000000e+00, -2.914119201388588e-05, 0.000000000000000e+00
2360, -1.500000000000000e+01, -1.023000000000010e+01, 5.030654793272773e-01, 1.006130958654555e+00, 0.000000000000000e+00, -2.832350031062801e-05, 0.000000000000000e+00
2361, -1.500000000000000e+01, -1.020000000000010e+01, 5.034076145582693e-01, 1.006815229116539e+00, 0.000000000000000e+00, -2.748294326539474e-05, 0.000000000000000e+00
2362, -1.500000000000000e+01, -1.017000000000010e+01, 5.038352539416432e-01, 1.007670507883286e+00, 0.000000000000000e+00, -2.695395245361070e-05, 0.000000000000000e+00
2363, -1.500000000000000e+01, -1.014000000000010e+01, 5.049398762891468e-01, 1.009879752578294e+00, 0.000000000000000e+00, -2.699798864048119e-05, 0.000000000000000e+00
2364, -1.500000000000000e+01, -1.011000000000010e+01, 5.058295997004225e-01, 1.011659199400845e+00, 0.000000000000000e+00, -2.664408813462557e-05, 0.000000000000000e+00
2365, -1.500000000000000e+01, -1.008000000000010e+01, 5.067969871252140e-01, 1.013593974250428e+00, 0.000000000000000e+00, -2.647909048942004e-05, 0.000000000000000e+00
2366, -1.500000000000000e+01, -1.005000000000011e+01, 5.080907169145735e-01, 1.016181433829147e+00, 0.000000000000000e+00, -2.694882234914220e-05, 0.000000000000000e+00
2367, -1.500000000000000e+01, -1.002000000000011e+01, 5.091560527251217e-01, 1.018312105450243e+00, 0.000000000000000e+00, -2.722888057544667e-05, 0.000000000000000e+00
2368, -1.500000000000000e+01, -9.990000000000107e+00, 5.102181618386414e-01, 1.020436323677283e+00, 0.000000000000000e+00, -2.782770006828494e-05, 0.000000000000000e+00
2369, -1.500000000000000e+01, -9.960000000000107e+00, 5.114112543836570e-01, 1.022822508767314e+00, 0.000000000000000e+00, -2.832250607321731e-05, 0.000000000000000e+00
2370, -1.500000000000000e+01, -9.930000000000108e+00, 5.120997446971994e-01, 1.024199489394399e+00, 0.000000000000000e+00, -2.699956928875863e-05, 0.000000000000000e+00
2371, -1.500000000000000e+01, -9.900000000000109e+00, 5.126980389265221e-01, 1.025396077853044e+00, 0.000000000000000e+00, -2.559219954714781e-05, 0.000000000000000e+00
2372, -1.500000000000000e+01, -9.870000000000109e+00, 5.132904195290515e-01, 1.026580839058103e+00, 0.000000000000000e+00, -2.514983529856563e-05, 0.000000000000000e+00
2373, -1.500000000000000e+01, -9.840000000000110e+00, 5.143531777479438e-01, 1.028706355495888e+00, 0.000000000000000e+00, -2.542216042538871e-05, 0.000000000000000e+00
2374, -1.500000000000000e+01, -9.810000000000111e+00, 5.152686067944764e-01, 1.030537213588953e+00, 0.000000000000000e+00, -2.551966127160052e-05, 0.000000000000000e+00
2375, -1.500000000000000e+01, -9.780000000000111e+00, 5.163455748433506e-01, 1.032691149686701e+00, 0.000000000000000e+00, -2.576470043892525e-05, 0.000000000000000e+00
2376, -1.500000000000000e+01, -9.750000000000112e+00, 5.168623261935766e-01, 1.033724652387153e+00, 0.000000000000000e+00, -2.549744752783437e-05, 0.000000000000000e+00
2377, -1.500000000000000e+01, -9.720000000000113e+00, 5.171821734346607e-01, 1.034364346869321e+00, 0.000000000000000e+00, -2.529549368180125e-05, 0.000000000000000e+00
2378, -1.500000000000000e+01, -9.690000000000113e+00, 5.179997409313988e-01, 1.035999481862798e+00, 0.000000000000000e+00, -2.593891780721977e-05, 0.000000000000000e+00
2379, -1.500000000000000e+01, -9.660000000000114e+00, 5.190231765271012e-01, 1.038046353054202e+00, 0.000000000000000e+00, -2.621808308805764e-05, 0.000000000000000e+00
2380, -1.500000000000000e+01, -9.630000000000114e+00, 5.195471450278086e-01, 1.039094290055617e+00, 0.000000000000000e+00, -2.489204258068963e-05, 0.000000000000000e+00
2381, -1.500000000000000e+01, -9.600000000000115e+00, 5.201790038992397e-01, 1.040358007798479e+00, 0.000000000000000e+00, -2.370552337112846e-05, 0.000000000000000e+00
2382, -1.500000000000000e+01, -9.570000000000116e+00, 5.207197914946101e-01, 1.041439582989220e+00, 0.000000000000000e+00, -2.335785011231544e-05, 0.000000000000000e+00
2383, -1.500000000000000e+01, -9.540000000000116e+00, 5.213570378100671e-01, 1.042714075620134e+00, 0.000000000000000e+00, -2.399430622907481e-05, 0.000000000000000e+00
2384, -1.500000000000000e+01, -9.510000000000117e+00, 5.221112981569930e-01, 1.044222596313986e+00, 0.000000000000000e+00, -2.532826784282342e-05, 0.000000000000000e+00
2385, -1.500000000000000e+01, -9.480000000000118e+00, 5.229899719539463e-01, 1.045979943907893e+00, 0.000000000000000e+00, -2.568190584270394e-05, 0.000000000000000e+00
2386, -1.500000000000000e+01, -9.450000000000118e+00, 5.237125179934967e-01, 1.047425035986993e+00, 0.000000000000000e+00, -2.483073031186472e-05, 0.000000000000000e+00
2387, -1.500000000000000e+01, -9.420000000000119e+00, 5.243818266555588e-01, 1.048763653311118e+00, 0.000000000000000e+00, -2.397507826406599e-05, 0.000000000000000e+00
2388, -1.500000000000000e+01, -9.390000000000120e+00, 5.250699713593542e-01, 1.050139942718708e+00, 0.000000000000000e+00, -2.337801568838438e-05, 0.000000000000000e+00
2389, -1.500000000000000e+01, -9.360000000000120e+00, 5.255542111770675e-01, 1.051108422354135e+00, 0.000000000000000e+00, -2.292294417435048e-05, 0.000000000000000e+00
2390, -1.500000000000000e+01, -9.330000000000121e+00, 5.257590899572233e-01, 1.051518179914447e+00, 0.000000000000000e+00, -2.260050900271527e-05, 0.000000000000000e+00
2391, -1.500000000000000e+01, -9.300000000000122e+00, 5.266258835548662e-01, 1.053251767109732e+00, 0.000000000000000e+00, -2.290180368266605e-05, 0.000000000000000e+00
2392, -1.500000000000000e+01, -9.270000000000122e+00, 5.277510706667448e-01, 1.055502141333490e+00, 0.000000000000000e+00, -2.296335663867950e-05, 0.000000000000000e+00
2393, -1.500000000000000e+01, -9.240000000000123e+00, 5.283788445437335e-01, 1.056757689087467e+00, 0.000000000000000e+00, -2.226884569527195e-05, 0.000000000000000e+00
2394, -1.500000000000000e+01, -9.210000000000123e+00, 5.288562898862267e-01, 1.057712579772453e+00, 0.000000000000000e+00, -2.193851806879296e-05, 0.000000000000000e+00
2395, -1.500000000000000e+01, -9.180000000000124e+00, 5.296462529371850e-01, 1.059292505874370e+00, 0.000000000000000e+00, -2.253257409790044e-05, 0.000000000000000e+00
2396, -1.500000000000000e+01, -9.150000000000125e+00, 5.305539745561976e-01, 1.061107949112395e+00, 0.000000000000000e+00, -2.314044990622027e-05, 0.000000000000000e+00
2397, -1.500000000000000e+01, -9.120000000000125e+00, 5.309124699149976e-01, 1.061824939829995e+00, 0.000000000000000e+00, -2.225074740718725e-05, 0.000000000000000e+00
2398, -1.500000000000000e+01, -9.090000000000126e+00, 5.311132945239829e-01, 1.062226589047966e+00, 0.000000000000000e+00, -2.134552466717032e-05, 0.000000000000000e+00
2399, -1.500000000000000e+01, -9.060000000000127e+00, 5.315985085213017e-01, 1.063197017042603e+00, 0.000000000000000e+00, -2.131661437140652e-05, 0.000000000000000e+00
2400, -1.500000000000000e+01, -9.030000000000127e+00, 5.325401313813886e-01, 1.065080262762777e+00, 0.000000000000000e+00, -2.166247989477155e-05, 0.000000000000000e+00
2401, -1.500000000000000e+01, -9.000000000000128e+00, 5.333077081638747e-01, 1.066615416327749e+00, 0.000000000000000e+00, -2.146510807212756e-05, 0.000000000000000e+00
2402, -1.500000000000000e+01, -8.970000000000129e+00, 5.342865295191314e-01, 1.068573059038263e+00, 0.000000000000000e+00, -2.132813338062469e-05, 0.000000000000000e+00
2403, -1.500000000000000e+01, -8.940000000000129e+00, 5.350958727957011e-01, 1.070191745591402e+00, 0.000000000000000e+00, -2.095801300717757e-05, 0.000000000000000e+00
2404, -1.500000000000000e+01, -8.910000000000130e+00, 5.356401149982120e-01, 1.071280229996424e+00, 0.000000000000000e+00, -2.069699302525763e-05, 0.000000000000000e+00
2405, -1.500000000000000e+01, -8.880000000000130e+00, 5.362824515158330e-01, 1.072564903031666e+00, 0.000000000000000e+00, -2.091401375226252e-05, 0.000000000000000e+00
2406, -1.500000000000000e+01, -8.850000000000131e+00, 5.371414340692731e-01, 1.074282868138546e+00, 0.000000000000000e+00, -2.119821049001615e-05, 0.000000000000000e+00
2407, -1.500000000000000e+01, -8.820000000000132e+00, 5.375764983974026e-01, 1.075152996794805e+00, 0.000000000000000e+00, -2.049956855924066e-05, 0.000000000000000e+00
2408, -1.500000000000000e+01, -8.790000000000132e+00, 5.380856416755180e-01, 1.076171283351036e+00, 0.000000000000000e+00, -2.011927117428243e-05, 0.000000000000000e+00
2409, -1.500000000000000e+01, -8.760000000000133e+00, 5.388098539655447e-01, 1.077619707931089e+00, 0.000000000000000e+00, -2.043634822265500e-05, 0.000000000000000e+00
2410, -1.500000000000000e+01, -8.730000000000134e+00, 5.393734826229973e-01, 1.078746965245995e+00, 0.000000000000000e+00, -2.030355416745146e-05, 0.000000000000000e+00
2411, -1.500000000000000e+01, -8.700000000000134e+00, 5.397449703488671e-01, 1.079489940697734e+00, 0.000000000000000e+00, -2.017090432804485e-05, 0.000000000000000e+00
2412, -1.500000000000000e+01, -8.670000000000135e+00, 5.401825269153061e-01, 1.080365053830612e+00, 0.000000000000000e+00, -2.028767451632479e-05, 0.000000000000000e+00
2413, -1.500000000000000e+01, -8.640000000000136e+00, 5.409254988509310e-01, 1.081850997701862e+00, 0.000000000000000e+00, -2.065578686851105e-05, 0.000000000000000e+00
2414, -1.500000000000000e+01, -8.610000000000136e+00, 5.413395673803952e-01, 1.082679134760790e+00, 0.000000000000000e+00, -2.046745327739252e-05, 0.000000000000000e+00
2415, -1.500000000000000e+01, -8.580000000000137e+00, 5.418938459828493e-01, 1.083787691965699e+00, 0.000000000000000e+00, -2.059855296704391e-05, 0.000000000000000e+00
2416, -1.500000000000000e+01, -8.550000000000137e+00, 5.427872585767047e-01, 1.085574517153409e+00, 0.000000000000000e+00, -2.100260789418466e-05, 0.000000000000000e+00
2417, -1.500000000000000e+01, -8.520000000000138e+00, 5.435695730389121e-01, 1.087139146077824e+00, 0.000000000000000e+00, -2.059568925316740e-05, 0.000000000000000e+00
2418, -1.500000000000000e+01, -8.490000000000139e+00, 5.441600522314274e-01, 1.088320104462855e+00, 0.000000000000000e+00, -1.998306061107992e-05, 0.000000000000000e+00
